CO_GRUPO;CO_ORGACAD;NT_GER;DELTA_MEDIO_GRADUACAO;QE_I02;QE_I04;QE_I05;QE_I06;QE_I08;QE_I09;QE_I10;QE_I11;QE_I17;QE_I20;QE_I21;QE_I22;QE_I23;QE_I24;QE_I25;QE_I26
4003;10028;49.7;1.0;A;F;E;A;F;C;A;A;E;C;A;B;E;A;A;F
4003;10028;59.3;1.0;D;F;E;D;D;C;A;A;A;G;A;A;B;C;E;F
4003;10028;65.8;6.0;C;A;C;E;C;E;E;A;A;A;A;C;D;C;A;F
4003;10028;55.2;1.0;A;E;E;D;E;C;A;A;B;G;A;B;C;E;C;F
4003;10028;29.0;3.0;A;D;E;B;F;C;A;A;A;G;A;A;E;E;A;F
4003;10028;67.1;1.0;D;D;E;D;C;C;E;A;A;A;A;A;C;E;E;F
4003;10028;63.8;3.0;A;E;D;B;E;D;C;A;B;C;A;B;D;E;E;F
4003;10028;36.3;1.0;C;E;E;D;G;C;D;A;B;H;A;B;A;A;H;A
4003;10028;55.7;1.0;A;D;D;B;C;B;A;A;B;C;B;B;B;E;H;F
4003;10028;31.6;3.0;A;D;D;D;C;D;C;A;A;C;B;C;D;A;H;F
4003;10028;72.5;1.0;A;E;E;D;F;D;E;A;B;B;A;C;C;C;E;F
4003;10028;66.4;1.0;A;E;E;D;F;C;A;A;A;A;A;B;D;A;E;F
4003;10028;40.4;1.0;A;F;E;B;G;C;D;A;B;A;A;B;B;E;C;F
4003;10028;81.8;1.0;A;E;E;D;F;D;B;H;B;A;A;B;C;A;E;A
4003;10028;39.2;3.0;A;D;D;D;C;F;E;A;E;F;A;D;C;C;E;C
4003;10028;63.6;1.0;A;E;E;D;F;B;A;A;A;C;A;C;D;E;C;F
4003;10028;58.5;1.0;A;E;E;D;E;D;E;A;B;G;A;E;B;A;C;F
4003;10028;46.3;1.0;A;F;E;B;G;C;B;A;B;C;A;A;C;A;C;F
4003;10028;45.0;2.0;A;D;D;B;E;C;E;A;B;C;A;E;C;E;B;G
4003;10028;;1.0;;;;;;;;;;;;;;;;
4003;10028;51.9;3.0;A;D;E;A;F;D;E;A;B;A;A;A;B;E;E;F
4003;10028;54.3;4.0;A;B;D;D;C;C;B;A;A;G;B;C;D;C;A;F
4003;10028;59.6;1.0;A;F;F;D;F;B;A;A;A;C;A;B;D;C;H;I
4003;10028;41.4;3.0;F;D;D;A;C;B;A;A;B;K;A;B;B;A;B;A
4003;10028;50.9;3.0;A;E;F;D;D;B;A;A;B;C;A;A;E;A;C;F
4003;10028;45.4;7.0;A;E;E;A;C;D;E;A;B;C;A;E;A;A;A;F
4003;10028;78.4;2.0;D;F;E;D;D;B;A;A;E;C;A;B;C;E;A;F
4003;10028;52.4;2.0;A;E;E;D;F;B;A;A;B;B;A;A;B;E;E;A
4003;10028;57.2;2.0;A;E;D;A;D;B;A;A;A;G;A;B;C;A;E;F
4003;10028;43.2;3.0;B;E;D;C;B;C;E;A;A;C;A;A;D;E;B;F
4003;10028;76.0;1.0;B;D;F;D;E;B;A;A;B;C;A;B;C;A;E;F
4003;10028;69.6;1.0;A;D;D;B;E;B;A;A;A;G;A;B;C;C;E;F
4003;10028;50.3;3.0;A;D;E;D;C;C;C;A;B;A;A;C;C;E;A;A
4003;10028;;1.0;D;E;D;B;F;B;A;A;B;C;A;B;C;A;E;F
4003;10028;50.7;2.0;A;E;E;A;D;B;A;A;A;A;A;B;B;E;E;F
4003;10028;75.9;2.0;A;E;E;B;F;B;A;A;A;B;A;B;C;E;E;F
4003;10028;64.7;3.0;A;E;D;D;E;B;A;A;B;K;A;B;C;E;E;F
4003;10028;60.5;4.0;C;E;D;D;F;B;A;A;B;G;A;C;D;E;A;F
4003;10028;;8.0;D;D;D;F;D;B;A;A;A;C;B;A;C;E;E;F
4003;10028;64.9;2.0;D;F;D;B;E;B;A;A;B;C;A;C;E;E;E;C
4003;10028;62.1;2.0;A;E;E;D;F;C;D;A;A;G;A;B;D;E;E;C
4003;10028;47.2;3.0;A;D;B;D;E;C;C;H;A;C;B;C;D;A;A;F
4003;10028;66.0;1.0;A;E;E;A;D;C;A;A;B;C;A;B;E;E;C;F
4003;10028;42.8;4.0;A;E;E;B;C;C;A;A;B;E;A;E;C;C;H;F
4003;10028;43.4;4.0;A;C;D;D;C;B;A;A;B;A;B;B;D;E;A;C
4003;10028;68.5;2.0;A;E;E;D;E;B;A;H;B;C;A;A;C;C;E;A
4003;10028;67.8;1.0;A;C;C;A;A;B;A;A;A;G;A;A;B;E;H;F
4003;10028;61.8;4.0;A;E;D;A;G;B;A;A;B;A;A;B;D;E;E;A
4003;10028;48.3;2.0;A;D;F;D;F;B;A;A;B;G;A;A;A;E;H;I
4004;10028;28.0;4.0;A;D;D;D;B;B;A;A;B;C;A;B;E;E;E;F
4004;10028;31.7;2.0;F;C;B;B;B;C;E;A;A;B;B;A;B;A;D;C
4004;10028;65.1;1.0;A;D;D;D;B;C;C;A;A;C;A;B;D;D;E;F
4004;10028;;0.0;D;F;E;B;E;B;A;A;A;A;A;B;A;A;A;C
4004;10028;77.6;3.0;A;D;D;B;B;C;A;A;B;A;B;C;C;A;E;F
4004;10028;59.0;1.0;A;B;B;D;C;E;B;A;B;C;B;B;B;A;E;C
4004;10028;59.8;1.0;D;C;C;B;B;C;A;A;A;A;B;A;D;E;E;F
4004;10028;56.7;2.0;E;F;E;D;B;C;A;A;E;K;A;B;D;C;H;F
4004;10028;41.4;2.0;A;D;F;B;C;B;B;A;B;C;A;A;C;A;E;A
4004;10028;66.9;5.0;A;D;F;D;C;C;A;A;A;A;A;E;B;A;E;F
4004;10028;34.2;1.0;A;F;D;A;G;F;E;A;B;C;A;B;B;E;H;C
4004;10028;74.6;0.0;D;E;C;A;D;C;A;A;A;C;A;C;C;C;E;F
4004;10028;60.0;3.0;A;F;E;B;F;C;D;A;B;B;A;C;C;C;E;F
4004;10028;54.8;9.0;D;B;B;D;B;D;E;A;A;B;B;D;E;C;E;F
4004;10028;68.1;4.0;F;F;F;D;C;B;B;A;B;A;A;D;D;E;H;I
4004;10028;66.7;5.0;A;D;D;D;E;B;A;A;B;G;A;B;D;A;H;F
4004;10028;64.7;0.0;D;A;A;B;B;B;A;A;A;C;A;B;C;A;H;F
4004;10028;56.2;2.0;D;D;D;D;E;B;A;A;A;C;A;A;B;A;A;F
4004;10028;61.5;1.0;B;E;E;B;C;B;A;A;B;C;A;B;D;A;C;C
4004;10028;47.6;1.0;A;E;D;D;E;B;A;A;E;G;A;B;E;E;E;F
4004;10028;67.5;1.0;A;F;E;D;E;B;A;A;B;C;A;C;C;C;H;F
4004;10028;63.0;1.0;A;E;D;E;A;A;A;A;B;A;A;C;E;C;E;F
4004;10028;56.5;1.0;F;E;D;D;C;B;A;A;A;G;A;C;C;E;E;F
4004;10028;51.3;11.0;E;D;C;F;B;B;A;A;A;A;A;E;E;E;H;E
4004;10028;54.6;4.0;A;F;F;D;E;B;A;A;A;A;A;C;C;C;E;A
4004;10028;31.7;1.0;A;E;D;A;B;B;A;A;B;A;A;C;D;C;A;F
4004;10028;51.9;3.0;D;C;D;F;D;B;A;A;B;A;B;C;C;E;E;F
4004;10028;71.5;1.0;A;C;D;A;C;C;A;A;A;G;A;C;C;A;E;F
4004;10028;31.4;5.0;D;E;D;B;E;B;A;A;B;A;A;C;C;C;A;C
4004;10028;61.4;7.0;A;E;E;D;E;B;A;A;B;A;A;A;A;A;E;I
4004;10028;45.6;1.0;A;D;F;D;E;C;C;A;A;C;A;B;B;E;A;A
4004;10028;41.9;1.0;D;C;E;B;D;C;C;A;A;H;A;C;E;D;C;A
4004;10028;25.0;2.0;C;D;C;D;D;C;C;A;B;C;B;A;C;A;B;A
4004;10028;57.8;1.0;C;E;F;D;D;B;A;A;B;A;A;B;B;D;H;F
4004;10028;58.6;6.0;A;E;E;B;C;B;A;A;A;B;A;B;B;A;E;F
4004;10028;43.1;1.0;A;D;D;B;C;B;A;A;B;G;A;C;C;E;A;A
4004;10028;52.5;1.0;A;C;E;B;D;D;C;A;B;C;A;B;C;E;A;F
4004;10028;43.1;2.0;A;E;D;B;C;B;B;A;A;C;A;A;B;A;E;A
4004;10028;49.7;1.0;A;F;E;A;C;B;C;A;B;C;A;C;C;C;C;I
4004;10028;70.6;2.0;C;D;E;D;C;B;A;A;B;I;A;B;E;E;E;F
4004;10028;54.8;3.0;A;E;E;D;F;C;D;A;B;B;A;A;C;A;B;A
4004;10028;37.9;1.0;A;C;D;D;C;C;A;A;A;C;A;B;D;C;A;F
4004;10028;75.4;10.0;A;D;D;B;D;C;A;A;B;A;B;A;C;E;A;C
4004;10028;43.8;1.0;B;D;C;D;B;C;A;A;A;G;A;B;C;E;H;F
4004;10028;51.6;2.0;A;D;F;B;D;C;A;A;A;A;A;C;A;E;A;F
4004;10028;53.8;1.0;C;E;E;B;E;C;B;A;B;C;A;B;D;A;A;C
4004;10028;54.8;1.0;F;C;F;B;B;B;A;A;A;K;A;B;C;D;A;A
4004;10028;60.9;1.0;C;E;E;B;D;B;A;A;B;A;A;B;E;A;A;I
4004;10028;63.2;1.0;A;D;F;B;C;B;A;A;C;G;A;A;C;E;H;A
4004;10028;65.9;1.0;A;E;D;B;E;B;B;A;B;G;A;B;B;A;E;C
4004;10028;59.7;1.0;A;D;E;B;E;C;C;A;B;A;A;B;B;A;E;F
4004;10028;40.9;1.0;A;E;E;D;D;C;A;I;B;C;A;B;C;E;A;F
4004;10028;61.3;1.0;A;D;C;B;D;C;B;A;B;G;B;B;A;E;E;F
4004;10028;55.6;1.0;A;C;C;B;C;D;D;A;A;B;A;C;E;D;H;F
4004;10028;56.1;1.0;A;E;E;B;F;B;A;A;B;B;A;E;E;A;A;A
4004;10028;66.0;1.0;C;E;E;B;B;B;B;A;B;G;A;C;C;A;E;F
4004;10028;22.7;2.0;A;E;D;B;E;D;D;A;A;B;A;A;C;A;B;A
4004;10028;;2.0;;;;;;;;;;;;;;;;
4004;10028;66.0;9.0;A;F;F;A;D;B;A;B;B;K;A;B;C;E;H;F
4004;10028;24.8;2.0;;;;;;;;;;;;;;;;
4004;10028;32.0;1.0;D;E;F;B;E;D;E;E;A;C;A;B;B;A;E;F
4004;10028;49.5;1.0;A;F;F;B;F;C;A;B;B;G;A;B;C;E;H;F
4004;10028;25.4;2.0;A;F;F;A;F;D;E;B;B;A;A;E;C;E;A;F
4004;10028;28.2;1.0;A;F;F;B;E;C;E;B;B;A;A;D;B;A;C;G
4004;10028;44.3;1.0;A;D;D;B;B;E;B;E;A;K;A;B;B;E;H;I
4004;10028;72.4;1.0;A;F;F;B;G;B;A;B;B;G;A;D;C;E;C;F
4004;10028;55.6;1.0;A;E;E;B;D;B;A;B;B;A;A;B;C;E;A;F
4004;10028;35.8;2.0;A;D;D;B;C;B;A;C;A;G;A;E;B;E;E;C
4004;10028;21.5;1.0;A;C;D;B;E;D;E;F;A;C;A;B;B;E;E;F
4004;10028;0.0;3.0;B;C;C;B;B;C;A;H;B;A;B;C;C;A;H;H
4004;10028;43.0;1.0;A;B;E;C;C;F;E;F;A;G;A;B;C;E;E;F
4004;10028;44.3;1.0;A;E;D;B;D;C;E;B;B;H;A;A;B;E;H;F
4004;10028;47.3;4.0;A;E;D;B;F;C;E;B;B;B;A;A;D;A;E;F
4004;10028;49.9;2.0;A;D;F;B;E;E;E;E;A;I;A;A;B;A;C;F
4004;10028;;7.0;;;;;;;;;;;;;;;;
4004;10028;61.8;1.0;A;D;E;B;D;B;B;B;E;C;A;B;C;E;A;F
4004;10028;24.2;1.0;A;C;C;B;E;C;E;B;B;A;A;A;C;E;E;F
4004;10028;47.9;2.0;A;F;D;B;F;B;B;B;A;C;A;C;D;E;H;F
4004;10028;55.1;1.0;A;F;D;B;F;B;A;B;B;C;A;A;E;E;H;F
4004;10028;;1.0;;;;;;;;;;;;;;;;
4004;10028;67.5;2.0;A;E;E;B;F;C;C;B;A;K;A;A;D;A;A;F
4003;10028;23.1;2.0;A;E;E;B;E;C;A;B;B;G;A;D;C;E;B;F
4003;10028;47.3;4.0;A;D;E;A;E;D;E;B;F;E;A;A;A;E;C;F
4003;10028;;5.0;;;;;;;;;;;;;;;;
4003;10028;29.5;1.0;A;C;D;B;C;C;D;E;A;C;B;A;C;E;A;F
4003;10028;44.4;3.0;A;E;F;B;E;B;A;B;A;C;A;C;E;E;H;F
4003;10028;56.0;3.0;C;F;D;B;C;C;E;F;A;C;A;A;C;E;E;H
4003;10028;90.5;1.0;D;D;F;B;B;D;E;C;A;G;A;C;C;A;A;F
4003;10028;42.4;1.0;A;C;C;B;A;E;A;C;B;C;B;C;B;A;E;F
4003;10028;57.7;2.0;F;F;D;B;F;C;D;B;B;K;A;C;E;E;E;F
4003;10028;42.7;2.0;A;D;D;B;E;E;E;F;A;A;A;A;B;E;E;H
4003;10028;46.7;2.0;A;F;E;B;F;C;D;B;B;B;A;A;A;E;A;F
4003;10028;;9.0;A;E;E;A;E;C;D;B;B;C;A;B;D;C;A;F
4003;10028;;5.0;;;;;;;;;;;;;;;;
4003;10028;61.7;3.0;F;D;D;C;E;F;D;B;A;A;B;B;A;E;E;I
4003;10028;43.7;11.0;A;D;F;C;E;C;E;F;A;H;A;A;D;E;B;G
4003;10028;45.9;10.0;F;C;C;B;A;C;E;C;A;B;A;E;E;A;A;F
4003;10028;54.5;1.0;A;C;D;A;E;B;A;B;B;C;A;A;B;A;E;F
4003;10028;41.3;1.0;A;F;D;B;F;D;E;D;A;A;A;B;B;E;A;H
4003;10028;39.6;1.0;A;E;D;B;A;B;A;E;B;C;A;B;B;C;E;F
4003;10028;31.4;4.0;A;E;D;B;D;A;A;C;A;C;A;D;E;E;E;F
4003;10028;;4.0;;;;;;;;;;;;;;;;
4003;10028;50.7;1.0;A;D;D;B;D;B;A;C;A;G;B;E;C;E;H;H
4003;10028;82.3;1.0;A;E;E;B;E;B;A;B;B;C;A;E;A;E;H;G
4004;10028;37.5;0.0;A;D;D;B;E;E;E;B;B;H;B;E;A;E;H;F
4004;10028;;1.0;;;;;;;;;;;;;;;;
4004;10028;;1.0;;;;;;;;;;;;;;;;
4004;10028;;12.0;;;;;;;;;;;;;;;;
4004;10028;38.9;8.0;C;D;F;A;D;C;E;B;B;C;A;B;A;A;B;G
4004;10028;34.9;1.0;A;E;F;B;E;C;D;B;B;C;A;E;B;E;A;C
4004;10028;40.5;3.0;A;E;E;C;C;C;E;B;B;C;A;A;C;E;A;F
4004;10028;;1.0;;;;;;;;;;;;;;;;
4004;10028;45.9;1.0;D;E;F;B;F;C;E;B;B;C;A;A;B;A;H;F
4004;10028;44.9;1.0;D;D;B;B;C;C;C;E;B;G;A;B;C;A;E;F
4004;10028;44.8;14.0;A;B;D;C;E;C;A;B;A;G;A;C;C;A;E;F
4004;10028;59.2;1.0;D;D;D;B;D;E;A;C;B;G;B;A;B;A;H;H
4004;10028;36.2;12.0;F;E;E;C;F;E;E;B;B;C;A;B;C;A;A;F
4004;10028;44.0;2.0;A;D;E;B;F;B;A;B;B;B;A;B;A;E;E;G
4004;10028;45.2;9.0;A;D;E;C;D;E;E;B;B;K;A;C;B;A;C;F
4004;10028;;1.0;;;;;;;;;;;;;;;;
4004;10028;;1.0;;;;;;;;;;;;;;;;
4004;10028;48.9;1.0;A;E;F;B;F;B;A;B;B;A;A;B;B;A;E;F
4004;10028;40.0;1.0;A;C;D;C;B;D;A;B;B;E;A;B;B;A;B;F
4004;10028;41.2;2.0;B;E;E;B;E;E;E;E;A;K;A;C;D;A;H;F
4004;10028;;11.0;D;E;D;B;C;E;E;E;B;B;A;C;C;E;E;F
4004;10028;49.9;5.0;A;E;E;A;D;B;B;B;B;C;A;A;B;A;E;F
4004;10028;61.1;8.0;A;D;E;B;D;C;B;B;B;A;A;B;B;A;E;F
4004;10028;50.4;1.0;A;E;E;B;E;B;A;B;B;G;A;B;C;E;B;F
4004;10028;;7.0;;;;;;;;;;;;;;;;
4004;10028;30.1;1.0;D;F;F;C;F;F;E;H;B;C;A;A;B;E;E;H
4004;10028;62.5;5.0;A;F;F;B;E;B;A;B;B;C;A;B;B;A;E;F
4004;10028;42.3;6.0;A;D;D;B;E;C;E;B;B;A;B;D;E;A;A;F
4004;10028;;2.0;;;;;;;;;;;;;;;;
4004;10028;54.2;8.0;D;E;E;B;F;C;D;B;B;K;A;B;B;A;A;G
4004;10028;12.8;2.0;A;F;F;C;F;C;E;E;B;C;A;E;D;C;E;F
4004;10028;47.8;3.0;A;F;F;B;D;D;E;E;B;H;A;A;C;A;E;F
4004;10028;55.6;9.0;D;B;E;B;D;B;A;B;B;C;A;D;B;E;C;F
4004;10028;42.6;2.0;A;D;E;B;E;C;A;E;A;H;A;B;D;A;A;F
4004;10028;57.0;2.0;D;F;E;B;C;F;A;B;B;A;A;B;C;E;A;F
4004;10028;;4.0;;;;;;;;;;;;;;;;
4004;10028;;1.0;;;;;;;;;;;;;;;;
4004;10028;;8.0;;;;;;;;;;;;;;;;
4004;10028;46.0;1.0;D;C;E;B;D;C;A;H;B;C;A;B;C;A;A;H
4004;10028;35.4;6.0;A;D;D;C;B;E;D;I;A;K;B;B;C;E;E;I
4004;10028;49.3;1.0;A;D;E;B;B;A;A;C;B;C;A;C;B;E;H;H
4004;10028;43.8;1.0;D;E;E;B;C;C;D;B;B;A;A;B;B;A;H;F
4004;10028;34.0;1.0;D;D;D;B;A;D;A;C;B;D;A;B;D;E;C;F
4004;10028;22.9;2.0;D;D;E;B;B;B;D;C;A;C;A;B;C;E;E;F
4004;10028;42.5;5.0;A;D;D;C;D;F;E;I;A;C;A;B;D;A;E;H
4004;10028;46.2;1.0;D;D;E;B;E;C;E;A;A;C;A;C;C;A;E;H
4004;10028;17.4;8.0;A;E;E;B;F;D;D;E;B;A;A;B;B;A;E;F
4004;10028;40.4;5.0;D;E;E;B;B;B;A;E;B;C;A;C;D;A;E;F
4004;10028;38.2;15.0;D;E;E;C;F;C;E;B;B;G;A;E;E;A;E;F
4003;10028;32.3;2.0;A;B;F;A;A;B;A;A;B;K;A;B;B;A;E;A
4003;10028;28.6;1.0;A;E;E;B;C;C;E;A;A;A;A;B;C;A;A;F
4003;10028;34.2;1.0;A;E;F;B;E;C;A;A;B;C;A;E;C;A;B;F
4003;10028;41.6;1.0;A;F;E;B;F;C;A;A;B;A;A;A;C;A;H;C
4003;10028;30.6;2.0;A;E;E;B;C;B;A;A;E;G;A;A;B;E;A;F
4003;10028;56.5;1.0;D;C;C;D;B;C;A;A;A;C;B;E;D;E;E;F
4003;10028;47.1;18.0;A;B;B;C;A;F;A;A;A;A;A;A;C;A;E;F
4003;10028;26.0;5.0;A;D;E;B;B;B;D;A;A;A;A;B;C;A;H;C
4003;10028;32.6;1.0;A;E;F;B;D;C;A;A;A;C;A;A;E;A;B;F
4003;10028;44.1;3.0;A;F;D;B;C;C;A;A;A;A;A;C;B;C;A;A
4003;10028;43.2;1.0;A;D;D;B;B;B;A;A;A;H;B;C;C;A;E;F
4003;10028;35.1;2.0;A;C;E;D;B;B;A;A;A;C;A;C;D;A;H;A
4003;10028;40.1;1.0;B;A;C;B;B;A;A;A;A;C;B;A;E;E;A;C
4003;10028;35.6;9.0;A;D;D;B;E;D;D;A;B;C;B;B;D;E;A;A
4003;10028;45.5;1.0;A;D;D;B;D;B;A;A;A;C;B;E;E;A;A;C
4003;10028;47.1;0.0;A;E;D;B;D;C;E;A;A;C;A;D;C;A;A;F
4003;10028;56.0;1.0;A;D;F;B;E;B;A;A;B;G;A;B;A;E;E;A
4003;10028;59.6;4.0;D;D;E;B;C;B;A;A;A;A;A;B;B;A;H;A
4003;10028;36.8;1.0;A;E;E;B;B;C;A;A;A;C;A;B;B;C;A;F
4003;10028;;1.0;;;;;;;;;;;;;;;;
4003;10028;;4.0;A;D;D;B;C;C;A;A;B;K;A;A;C;A;H;F
4003;10028;21.9;1.0;A;D;D;D;C;B;A;A;A;G;A;A;D;B;B;F
4004;10028;;5.0;;;;;;;;;;;;;;;;
4004;10028;45.7;1.0;A;F;E;B;E;C;E;B;B;K;A;A;E;C;A;C
4004;10028;;1.0;;;;;;;;;;;;;;;;
4004;10028;44.3;1.0;A;B;B;A;C;D;E;C;A;C;B;E;E;A;A;H
4004;10028;40.2;1.0;A;E;E;B;F;D;E;B;B;B;A;B;C;A;C;C
4004;10028;57.8;1.0;A;E;D;B;G;C;E;B;B;A;A;A;A;C;E;C
4004;10028;43.3;12.0;A;D;E;C;F;E;D;B;B;A;A;A;B;E;E;F
4004;10028;45.8;5.0;A;B;B;C;B;D;E;F;A;A;B;C;B;A;E;F
4004;10028;;1.0;A;D;D;B;E;C;E;B;B;G;B;C;C;A;E;F
4004;10028;53.5;1.0;A;F;D;B;F;C;E;B;D;C;A;C;B;A;E;C
4004;10028;;1.0;;;;;;;;;;;;;;;;
4004;10028;46.4;1.0;A;E;C;B;B;F;E;C;A;G;A;B;C;C;A;F
4004;10028;54.6;2.0;A;E;E;B;C;C;E;B;B;A;A;A;B;A;E;C
4004;10028;49.1;2.0;A;E;F;B;F;E;E;B;B;A;A;A;B;A;A;C
4004;10028;;5.0;;;;;;;;;;;;;;;;
4004;10028;39.7;5.0;A;B;C;B;E;D;E;B;B;A;A;A;B;E;C;F
4004;10028;49.2;4.0;A;B;B;B;C;D;E;B;A;J;A;B;B;A;E;F
4004;10028;49.9;1.0;A;F;D;B;E;C;A;B;B;C;A;A;B;A;C;C
4004;10028;;1.0;;;;;;;;;;;;;;;;
4004;10028;31.9;6.0;A;D;F;B;E;D;D;B;B;K;A;C;B;E;C;E
4004;10028;;2.0;;;;;;;;;;;;;;;;
4004;10028;52.0;1.0;A;D;D;C;D;F;E;B;B;C;A;C;B;A;E;E
4004;10028;42.1;1.0;A;C;D;D;D;D;E;B;A;A;B;A;C;E;E;F
4004;10028;31.1;13.0;;;;;;;;;;;;;;;;
4004;10028;;0.0;;;;;;;;;;;;;;;;
4004;10028;46.5;6.0;A;E;D;A;C;D;E;B;A;C;A;A;A;E;H;I
4004;10028;51.8;1.0;A;E;D;B;F;D;E;B;B;C;A;B;B;A;A;F
4004;10028;42.9;1.0;F;C;E;C;D;E;E;B;A;C;A;A;A;E;H;I
4004;10028;52.8;1.0;A;D;C;B;B;B;A;C;A;E;B;C;D;A;A;C
4004;10028;74.7;1.0;A;F;D;B;F;C;E;B;B;C;A;D;E;E;E;C
4004;10028;58.3;1.0;A;D;B;A;D;D;E;B;A;B;B;B;B;A;C;I
4004;10028;;5.0;;;;;;;;;;;;;;;;
4004;10028;58.2;1.0;A;D;E;B;F;E;E;B;B;A;A;B;D;A;C;F
4004;10028;57.9;1.0;A;D;D;B;C;C;E;B;B;K;B;B;C;A;C;F
4004;10028;45.1;1.0;A;F;F;B;F;D;E;B;A;C;A;A;C;A;E;F
4004;10028;43.8;1.0;A;C;C;A;C;D;E;C;A;J;A;C;B;A;E;H
4004;10028;;1.0;;;;;;;;;;;;;;;;
4004;10028;42.4;1.0;A;B;D;B;B;E;E;C;A;C;B;C;C;B;E;F
4004;10028;39.3;1.0;A;E;C;C;E;F;E;B;B;B;A;A;A;A;A;C
4004;10028;37.1;1.0;A;B;D;B;E;E;E;B;A;C;A;B;B;C;E;C
4004;10028;62.6;2.0;A;F;D;B;E;C;E;E;A;B;A;B;C;C;E;F
4004;10028;43.3;1.0;A;D;C;B;D;D;E;I;A;G;B;A;B;C;C;F
4004;10028;;1.0;;;;;;;;;;;;;;;;
4004;10028;73.7;1.0;A;F;D;B;F;B;A;B;B;G;A;D;C;A;A;F
4004;10028;;1.0;;;;;;;;;;;;;;;;
4004;10028;;15.0;;;;;;;;;;;;;;;;
4004;10028;49.2;2.0;A;D;C;A;C;F;E;B;A;H;A;A;C;E;C;C
4004;10028;74.6;1.0;A;B;D;C;C;F;E;C;A;G;B;A;C;E;E;C
4004;10028;56.5;2.0;A;E;E;B;F;C;A;G;B;B;A;B;B;A;H;F
4006;10028;53.4;8.0;D;B;E;C;C;F;E;D;A;B;A;C;B;E;E;H
4006;10028;42.5;2.0;A;D;D;B;E;D;E;C;A;G;A;A;C;E;C;H
4006;10028;62.1;2.0;A;D;D;B;F;D;E;B;B;A;A;A;B;C;C;D
4006;10028;54.1;4.0;A;F;D;B;F;D;E;B;B;C;A;B;B;E;E;C
4006;10028;33.6;1.0;A;C;C;B;D;E;E;B;B;D;A;B;E;E;E;F
4006;10028;53.5;2.0;A;F;C;B;E;E;E;E;B;C;A;A;B;E;E;F
4006;10028;52.2;1.0;A;D;D;B;F;E;E;B;B;A;A;A;A;E;H;F
4006;10028;52.7;10.0;A;F;C;C;F;E;E;B;B;C;A;B;E;E;C;F
4006;10028;53.7;3.0;A;E;E;B;F;E;E;B;B;C;A;B;B;A;A;F
4006;10028;54.4;8.0;A;D;C;B;F;E;E;H;B;A;A;B;B;A;H;C
4006;10028;;4.0;;;;;;;;;;;;;;;;
4006;10028;64.2;1.0;F;C;C;C;D;F;E;B;B;K;A;B;B;A;A;F
4006;10028;;24.0;;;;;;;;;;;;;;;;
4006;10028;40.6;14.0;A;B;B;B;D;E;E;B;E;A;B;B;B;A;E;C
4006;10028;;2.0;;;;;;;;;;;;;;;;
4006;10028;24.6;4.0;A;D;F;B;F;C;E;I;B;C;A;C;C;C;A;C
4006;10028;30.1;3.0;F;C;D;B;C;E;E;C;A;B;B;A;C;E;A;E
4006;10028;40.4;1.0;A;D;E;B;E;E;E;E;A;C;A;B;B;E;C;F
4006;10028;53.7;7.0;F;E;D;B;E;D;E;B;B;B;A;B;B;E;A;D
4006;10028;50.9;1.0;F;D;B;B;B;B;B;B;A;C;A;B;B;A;E;I
4006;10028;40.1;5.0;A;D;C;C;E;F;E;B;B;B;A;B;B;E;E;F
4006;10028;;5.0;;;;;;;;;;;;;;;;
4006;10028;72.8;6.0;A;C;D;B;E;D;E;E;A;G;B;C;C;E;C;F
4006;10028;54.5;1.0;A;D;D;B;F;E;E;B;B;C;A;C;E;A;E;C
4006;10028;44.6;2.0;A;D;D;B;F;C;E;H;B;C;A;A;B;E;H;H
4006;10028;68.1;1.0;A;D;E;B;F;D;E;B;A;A;A;A;B;C;A;F
4006;10028;;2.0;A;D;D;A;A;D;D;E;B;C;B;C;B;D;A;F
4006;10028;;7.0;;;;;;;;;;;;;;;;
4006;10028;44.9;1.0;A;F;E;B;F;D;E;B;B;B;A;C;B;A;E;C
4006;10028;;2.0;;;;;;;;;;;;;;;;
4006;10028;23.9;13.0;A;D;D;B;F;C;E;B;B;C;A;A;B;A;E;F
4006;10028;73.6;1.0;A;E;D;B;B;C;C;E;B;C;A;B;C;D;E;F
4006;10028;41.1;19.0;A;D;B;C;F;E;E;H;A;A;A;C;B;A;C;F
4006;10028;;1.0;A;D;F;A;B;D;E;B;B;C;A;A;B;A;C;F
4006;10028;29.4;17.0;A;B;B;B;A;A;A;C;A;C;B;A;B;E;C;F
4006;10028;24.4;9.0;F;D;D;C;B;F;E;C;A;K;A;A;A;E;H;I
4006;10028;;10.0;A;E;F;C;D;D;E;B;E;G;A;B;E;E;A;F
4006;10028;45.9;3.0;A;D;D;C;E;F;E;J;A;C;A;D;C;C;A;F
4006;10028;62.3;1.0;A;D;D;B;G;D;E;B;A;A;B;A;A;E;A;C
4006;10028;40.9;7.0;A;D;F;B;F;C;E;B;B;A;A;B;D;A;A;C
4006;10028;;18.0;;;;;;;;;;;;;;;;
4006;10028;28.0;18.0;A;F;F;C;D;F;E;B;B;A;A;B;B;E;E;F
4006;10028;51.8;4.0;A;A;D;D;C;C;E;C;A;B;B;B;C;E;A;H
4006;10028;41.9;16.0;E;B;B;C;A;B;B;C;A;B;B;C;E;A;C;H
4006;10028;;20.0;;;;;;;;;;;;;;;;
